출처,스크립트,목록명,언어,세부언어,불용어,비고
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสร็จสมบูรณ์,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสร็จสิ้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสร็จแล้ว,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสีย,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียก่อน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียจน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียจนกระทั่ง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียจนถึง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียด้วย,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียนั่น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียนั่นเอง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียนี่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียนี่กระไร,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียยิ่ง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียยิ่งนัก,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เสียแล้ว,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหตุ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหตุนั้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหตุนี้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหตุผล,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหตุไร,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหลือ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหลือเกิน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหล่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหล่านั้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เหล่านี้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เห็น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เห็นควร,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เห็นจะ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เห็นว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เห็นแก่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เอง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เอา,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,เอ็ง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แก,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แก่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แก้ไข,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่จะ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่นั้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่นี้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่ว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่เพียง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แค่ไหน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ก็,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ก่อน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่จะ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ต้อง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ถ้า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ทว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ที่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่นั้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ละ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่อย่างใด,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่เดิม,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่เพียง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่เมื่อ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ไร,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แต่ไหน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แท้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แท้จริง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แบบ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แม้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แม้กระทั่ง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แม้นว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แม้ว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แม้แต่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แยะ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แยะๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แรก,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,และ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แล้ว,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แล้วกัน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แล้วเสร็จ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แล้วแต่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แสดง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แสดงว่า,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แหละ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แห่ง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แห่งนั้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แห่งนี้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แห่งโน้น,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แห่งใด,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,แห่งไหน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,โดย,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,โต,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,โตๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใกล้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใกล้ๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใคร,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใครๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใคร่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใคร่จะ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใช่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใช่ไหม,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใช้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใดๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใต้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ในช่วง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ในที่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ในระหว่าง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ในเมื่อ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใหญ่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใหญ่โต,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใหญ่ๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใหม่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ใหม่ๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ให้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ให้ดี,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ให้มา,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ให้แก่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ให้แด่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ให้ไป,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ไกล,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ไกลๆ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ไง,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ไฉน,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ได้,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ได้ที่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ได้มา,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ได้รับ,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ได้แก่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ได้แต่,"pythainlp 내장, newmm 경로에서 제외"
C. pythainlp 내장,pythainlp 5.3.7 corpus.thai_stopwords(),THAI_STOPWORDS,태국어,th,ไป,"pythainlp 내장, newmm 경로에서 제외"
