fandom,category,bullet_type,text_years,n_text_years,url_date,url_year,relative_expr,event_year,year_source,text_url_gap
레드벨벳,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
레드벨벳,K-pop 걸그룹,spillover,2003|2018,2,,,,2018,text,
레드벨벳,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2026,1,2026-03-30,2026,,2026,text,0
레드벨벳,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
레드벨벳,K-pop 걸그룹,spillover,2023,1,2023-07-03,2023,,2023,text,0
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
레드벨벳,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
레드벨벳,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
레드벨벳,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
레드벨벳,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
레드벨벳,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
레드벨벳,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
레드벨벳,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
레드벨벳,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
레드벨벳,K-pop 걸그룹,spillover,,0,2018-07-23,2018,,2018,url,
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,,0,,,,,none,
레드벨벳,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
레드벨벳,K-pop 걸그룹,spillover,2014,1,,,,2014,text,
레드벨벳,K-pop 걸그룹,spillover,,0,,,0,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,2021|2022,2,,,,2022,text,
엔믹스,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
엔믹스,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,2026,1,2026-07-13,2026,,2026,text,0
엔믹스,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,loyalty,2025,1,2025-02-06,2025,,2025,text,0
엔믹스,K-pop 걸그룹,loyalty,,0,2024-12-24,2024,,2024,url,
엔믹스,K-pop 걸그룹,loyalty,2025,1,2024-12-11,2024,,2025,text,1
엔믹스,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,2026-07-25,2026,,2026,url,
엔믹스,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
엔믹스,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,2025,1,2024-12-24,2024,,2025,text,1
엔믹스,K-pop 걸그룹,loyalty,,0,2022-07-17,2022,,2022,url,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,2023,1,2023-12-13,2023,,2023,text,0
엔믹스,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
엔믹스,K-pop 걸그룹,loyalty,2025,1,2025-05-07,2025,,2025,text,0
엔믹스,K-pop 걸그룹,loyalty,,0,,,,,none,
엔믹스,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
엔믹스,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2022|2023,2,,,,2023,text,
엔믹스,K-pop 걸그룹,spillover,2025|2026,2,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2026,1,2026-02-25,2026,,2026,text,0
엔믹스,K-pop 걸그룹,spillover,,0,2025-02-25,2025,,2025,url,
엔믹스,K-pop 걸그룹,spillover,2025,1,2025-03,2025,,2025,text,0
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2023|2025,2,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,2015-03-10,2015,,2015,url,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2023|2025,2,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
엔믹스,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
엔믹스,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
엔믹스,K-pop 걸그룹,spillover,2023|2024,2,,,,2024,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
엔믹스,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
엔믹스,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2025|2026,2,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
엔믹스,K-pop 걸그룹,spillover,2025,1,2025-05,2025,,2025,text,0
엔믹스,K-pop 걸그룹,spillover,2024|2025|2026,3,,,,2026,text,
엔믹스,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
엔믹스,K-pop 걸그룹,spillover,2022,1,,,,2022,text,
엔믹스,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
마마무,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
마마무,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
마마무,K-pop 걸그룹,loyalty,2015,1,,,,2015,text,
마마무,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
마마무,K-pop 걸그룹,loyalty,2020,1,,,,2020,text,
마마무,K-pop 걸그룹,loyalty,2021,1,,,,2021,text,
마마무,K-pop 걸그룹,loyalty,2015,1,,,,2015,text,
마마무,K-pop 걸그룹,loyalty,2016|2018,2,,,,2018,text,
마마무,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
마마무,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,loyalty,2023,1,2023-11-19,2023,,2023,text,0
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,2021-04-27,2021,,2021,url,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,2026-06-22,2026,,2026,url,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,2019-10-25,2019,,2019,url,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,2026,1,2026-08-09,2026,,2026,text,0
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,2023,1,2023-02-16,2023,,2023,text,0
마마무,K-pop 걸그룹,loyalty,2018,1,,,,2018,text,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,2023,1,,,,2023,text,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,loyalty,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
마마무,K-pop 걸그룹,spillover,2019|2020,2,,,,2020,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2022|2023,2,,,,2023,text,
마마무,K-pop 걸그룹,spillover,2026,1,2026-04,2026,,2026,text,0
마마무,K-pop 걸그룹,spillover,2025,1,2025-12,2025,,2025,text,0
마마무,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
마마무,K-pop 걸그룹,spillover,2023,1,2021-06-11,2021,,2023,text,2
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2016|2018,2,,,,2018,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2019|2020,2,,,,2020,text,
마마무,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,spillover,2015,1,,,,2015,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
마마무,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
마마무,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
마마무,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
마마무,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,spillover,2018,1,,,,2018,text,
마마무,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,spillover,2015|2016|2018,3,,,,2018,text,
마마무,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
마마무,K-pop 걸그룹,spillover,2019,1,,,,2019,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,2024|2025,2,,,,2025,text,
마마무,K-pop 걸그룹,spillover,,0,,,,,none,
마마무,K-pop 걸그룹,spillover,,0,2021-03-31,2021,,2021,url,
마마무,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
마마무,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
마마무,K-pop 걸그룹,spillover,,0,2026-07-09,2026,,2026,url,
마마무,K-pop 걸그룹,spillover,2014,1,,,,2014,text,
마마무,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
마마무,K-pop 걸그룹,spillover,2014,1,,,,2014,text,
마마무,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2016|2021|2026,3,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2017|2026,2,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,2026-05-29,2026,,2026,text,0
아이오아이,K-pop 걸그룹,loyalty,2026,1,2026-07-06,2026,,2026,text,0
아이오아이,K-pop 걸그룹,loyalty,,0,2026-05-01,2026,,2026,url,
아이오아이,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,loyalty,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2017,1,,,,2017,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2021|2026,2,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2017|2019|2021,3,,,,2021,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,2026-05-31,2026,,2026,text,0
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,,0,2026-05-31,2026,,2026,url,
아이오아이,K-pop 걸그룹,loyalty,,0,2026-02-23,2026,,2026,url,
아이오아이,K-pop 걸그룹,loyalty,2016|2017,2,2026-02-23,2026,,2017,text,-9
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,2021-03-31,2021,,2021,url,
아이오아이,K-pop 걸그룹,loyalty,2026,1,2026-02-23,2026,,2026,text,0
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,,,none,
아이오아이,K-pop 걸그룹,loyalty,,0,,,0,,none,
아이오아이,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,2026-05-01,2026,,2026,text,0
아이오아이,K-pop 걸그룹,spillover,,0,2026-05-01,2026,,2026,url,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,2026,1,2026-04-21,2026,,2026,text,0
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2016|2026,2,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,0,,none,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,,0,2026-04-29,2026,,2026,url,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,2017,1,,,,2017,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2026,1,2026-06-02,2026,,2026,text,0
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,2016,1,,,,2016,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2023,1,,,,2023,text,
아이오아이,K-pop 걸그룹,spillover,2024,1,,,,2024,text,
아이오아이,K-pop 걸그룹,spillover,2021,1,,,,2021,text,
아이오아이,K-pop 걸그룹,spillover,2025,1,2025-12-16,2025,,2025,text,0
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2025,1,2025-06,2025,,2025,text,0
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,,0,,,,,none,
아이오아이,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
아이오아이,K-pop 걸그룹,spillover,2021,1,2021-04,2021,,2021,text,0
Hearts2Hearts,K-pop 걸그룹,loyalty,2024|2025,2,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,2026-02-23,2026,,2026,text,0
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,2026-02,2026,,2026,text,0
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,2025,1,2025-01-13,2025,,2025,text,0
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,loyalty,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,loyalty,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,2025-06,2025,,2025,text,0
Hearts2Hearts,K-pop 걸그룹,spillover,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,spillover,2026,1,2026-08-19,2026,,2026,text,0
Hearts2Hearts,K-pop 걸그룹,spillover,2020,1,,,,2020,text,
Hearts2Hearts,K-pop 걸그룹,spillover,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2025|2026,2,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2026,1,,,,2026,text,
Hearts2Hearts,K-pop 걸그룹,spillover,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,spillover,,0,,,,,none,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,2025-06-17,2025,,2025,text,0
Hearts2Hearts,K-pop 걸그룹,spillover,2025|2026,2,2026-03,2026,,2026,text,0
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,,,,2025,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2026,1,,,0,2026,text,
Hearts2Hearts,K-pop 걸그룹,spillover,2025,1,2025-12-01,2025,,2025,text,0
