fandom,bullet_type,idx,domain,domain_lang,domain_basis,body_script,body_lang,body_margin,other_lang_candidate,latin_letter_share,agree
QWER,loyalty,23,www.mirrormedia.mg,zh,tld,ko,ko,0.561,,0.366,0
QWER,loyalty,24,tw.news.yahoo.com,en,default,ko,ko,0.485,,0.394,0
QWER,loyalty,25,www.idntimes.com,id,override,ko,ko,0.605,,0.395,0
QWER,loyalty,26,www.thestar.com.my,en,override,ko,ko,0.667,,0.333,0
QWER,loyalty,27,www.yesasia.ru,ru,override,ko,ko,0.702,,0.298,0
QWER,loyalty,28,www.k-world.fr,fr,override,ko,ko,0.714,,0.286,0
QWER,loyalty,29,namu.wiki,ko,override,ko,ko,0.875,,0.125,1
QWER,loyalty,30,www.mhns.co.kr,ko,override,ko,ko,0.945,,0.055,1
QWER,loyalty,31,v.daum.net,ko,override,ko,ko,0.927,,0.073,1
QWER,loyalty,32,v.daum.net,ko,override,ko,ko,0.935,,0.065,1
QWER,loyalty,33,v.daum.net,ko,override,ko,ko,0.901,,0.099,1
QWER,loyalty,34,m.tf.co.kr,ko,tld,ko,ko,0.919,,0.081,1
QWER,loyalty,35,isplus.com,ko,override,ko,ko,0.895,,0.105,1
QWER,loyalty,36,www.sina.cn,zh,tld,ko,ko,0.735,,0.204,0
QWER,loyalty,37,weibo.com,zh,override,ko,ko,0.704,,0.148,0
QWER,loyalty,38,www.youtube.com,en,override,ko,ko,0.869,,0.131,0
QWER,spillover,0,www.asiatime.co.kr,ko,tld,ko,ko,1.0,,0.0,1
QWER,spillover,1,www.threads.com,en,override,ko,ko,0.833,,0.167,0
QWER,spillover,2,namu.wiki,ko,override,ko,ko,0.842,,0.158,1
QWER,spillover,3,en.wikipedia.org,en,wiki,ko,ko,0.72,,0.28,0
QWER,spillover,4,en.wikipedia.org,en,wiki,latin,en,0.597,,0.594,1
QWER,spillover,5,en.wikipedia.org,en,wiki,ko,ko,0.947,,0.053,0
QWER,spillover,6,www.seoulvibes.net,en,default,latin,en,1.224,,1.0,1
QWER,spillover,7,snkrdunk.com,en,default,latin,en,1.093,,1.0,1
QWER,spillover,8,en.drx.gg,en,default,latin,en,0.856,,1.0,1
QWER,spillover,9,en.wikipedia.org,en,wiki,latin,en,1.098,,1.0,1
QWER,spillover,10,circlechart.kr,ko,tld,ko,ko,0.667,,0.333,1
QWER,spillover,11,circlechart.kr,ko,tld,latin,en,1.33,,0.61,0
QWER,spillover,12,www.tenasia.com,en,default,latin,en,1.034,,1.0,1
QWER,spillover,13,www.allkpop.com,en,override,latin,en,1.213,,1.0,1
QWER,spillover,14,namu.wiki,ko,override,ko,ko,0.927,,0.073,1
QWER,spillover,15,v.daum.net,ko,override,ko,ko,0.956,,0.044,1
QWER,spillover,16,namu.wiki,ko,override,ko,ko,0.653,,0.347,1
QWER,spillover,17,www.detik.com,id,override,ko,ko,0.574,,0.426,0
QWER,spillover,18,sports.khan.co.kr,ko,override,ko,ko,0.935,,0.065,1
QWER,spillover,19,en.wikipedia.org,en,wiki,latin,en,1.387,,0.664,1
QWER,spillover,20,en.wikipedia.org,en,wiki,ko,ko,0.529,,0.471,0
QWER,spillover,21,www.hk01.com,zh,override,ko,ko,1.0,,0.0,0
QWER,spillover,22,www.yesasia.ru,ru,override,ko,ko,0.593,,0.407,0
QWER,spillover,23,udn.com,zh,override,ko,ko,0.862,,0.138,0
QWER,spillover,24,www.hdhy.co.kr,ko,tld,ko,ko,0.906,,0.094,1
QWER,spillover,25,news.yahoo.co.jp,ja,tld,ko,ko,0.605,,0.395,0
QWER,spillover,26,news.yahoo.co.jp,ja,tld,ko,ko,0.72,,0.28,0
QWER,spillover,27,musicstation.kapook.com,th,override,ko,ko,0.862,,0.138,0
QWER,spillover,28,namu.wiki,ko,override,ko,ko,0.886,,0.114,1
QWER,spillover,29,en.wikipedia.org,en,wiki,ko,ko,0.934,,0.066,0
QWER,spillover,30,en.wikipedia.org,en,wiki,ko,ko,0.922,,0.078,0
QWER,spillover,31,en.wikipedia.org,en,wiki,ko,ko,0.606,,0.394,0
QWER,spillover,32,en.wikipedia.org,en,wiki,ko,ko,0.571,,0.429,0
QWER,spillover,33,vling.net,en,default,ko,ko,0.871,,0.129,0
QWER,spillover,34,www.sedaily.com,ko,override,ko,ko,0.867,,0.133,1
QWER,spillover,35,namu.wiki,ko,override,ko,ko,0.705,,0.295,1
QWER,spillover,36,namu.wiki,ko,override,ko,ko,0.683,,0.317,1
QWER,spillover,37,www.newstopkorea.com,en,default,ko,ko,0.784,,0.216,0
QWER,spillover,38,www.seoul.co.kr,ko,tld,ko,ko,0.913,,0.087,1
QWER,spillover,39,namu.wiki,ko,override,ko,ko,0.867,,0.133,1
QWER,spillover,40,namu.wiki,ko,override,ko,ko,0.892,,0.108,1
QWER,spillover,41,namu.wiki,ko,override,ko,ko,0.867,,0.133,1
QWER,spillover,42,namu.wiki,ko,override,ko,ko,0.739,,0.261,1
QWER,spillover,43,namu.wiki,ko,override,ko,ko,0.897,,0.103,1
QWER,spillover,44,namu.wiki,ko,override,ko,ko,0.68,,0.32,1
QWER,spillover,45,namu.wiki,ko,override,ko,ko,0.846,,0.154,1
QWER,spillover,46,namu.wiki,ko,override,latin,en,0.005,,0.556,0
QWER,spillover,47,namu.wiki,ko,override,ko,ko,0.867,,0.133,1
QWER,spillover,48,namu.wiki,ko,override,ko,ko,0.862,,0.138,1
QWER,spillover,49,namu.wiki,ko,override,ko,ko,0.56,,0.44,1
QWER,spillover,50,namu.wiki,ko,override,ko,ko,0.56,,0.44,1
QWER,spillover,51,www.ftnn.com.tw,zh,tld,ko,ko,0.79,,0.111,0
QWER,spillover,52,www.asiaartistawards.com,en,default,ko,ko,0.915,,0.085,0
QWER,spillover,53,www.cbci.co.kr,ko,tld,ko,ko,0.811,,0.189,1
QWER,spillover,54,www.cbci.co.kr,ko,tld,latin,es,0.122,,0.6,0
QWER,spillover,55,www.musinsa.com,en,default,ko,ko,0.868,,0.132,0
QWER,spillover,56,dailian.co.kr,ko,tld,ko,ko,0.857,,0.143,1
QWER,spillover,57,enews.imbc.com,en,default,ko,ko,0.869,,0.131,0
QWER,spillover,58,prtimes.jp,ja,tld,ko,ko,0.628,,0.372,0
QWER,spillover,59,v.daum.net,ko,override,ko,ko,0.946,,0.054,1
QWER,spillover,60,star.ettoday.net,zh,override,ko,ko,0.627,,0.216,0
QWER,spillover,61,kmtstar.com,en,default,ko,ko,0.633,,0.367,0
QWER,spillover,62,conkdekpop.com,en,default,ko,ko,0.516,,0.484,0
QWER,spillover,63,kpop-center.com,en,default,ko,ko,0.737,,0.263,0
BABYMONSTER,loyalty,0,en.wikipedia.org,en,wiki,ko,ko,0.571,,0.429,0
BABYMONSTER,loyalty,1,en.wikipedia.org,en,wiki,ko,ko,0.871,,0.129,0
BABYMONSTER,loyalty,2,en.wikipedia.org,en,wiki,ko,ko,0.717,,0.283,0
BABYMONSTER,loyalty,3,en.wikipedia.org,en,wiki,ko,ko,0.659,,0.341,0
BABYMONSTER,loyalty,4,en.wikipedia.org,en,wiki,ko,ko,0.583,,0.417,0
BABYMONSTER,loyalty,5,en.wikipedia.org,en,wiki,ko,ko,0.81,,0.19,0
BABYMONSTER,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,0.649,,0.351,0
BABYMONSTER,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,0.625,,0.375,0
BABYMONSTER,loyalty,8,en.wikipedia.org,en,wiki,latin,en,1.305,,1.0,1
BABYMONSTER,loyalty,9,en.wikipedia.org,en,wiki,latin,en,1.486,,1.0,1
BABYMONSTER,loyalty,10,en.wikipedia.org,en,wiki,latin,en,1.274,,1.0,1
BABYMONSTER,loyalty,11,www.barks.jp,ja,override,ko,ko,1.0,,0.0,0
BABYMONSTER,loyalty,12,www.koreaherald.com,en,override,ko,ko,1.0,,0.0,0
BABYMONSTER,loyalty,13,sports.hankooki.com,en,default,ko,ko,0.667,,0.333,0
BABYMONSTER,loyalty,14,barks.jp,ja,override,latin,en,1.218,,0.954,0
BABYMONSTER,loyalty,15,www.oricon.co.jp,ja,tld,latin,en,1.502,,1.0,0
BABYMONSTER,loyalty,16,www.barks.jp,ja,override,latin,en,1.605,,0.948,0
BABYMONSTER,loyalty,17,namu.wiki,ko,override,ko,ko,0.906,,0.094,1
BABYMONSTER,loyalty,18,www.vietnam.vn,vi,override,ko,ko,0.787,,0.213,0
BABYMONSTER,loyalty,19,www.thairath.co.th,th,override,ko,ko,0.551,,0.449,0
BABYMONSTER,loyalty,20,www.hk01.com,zh,override,zh,zh,0.455,,0.25,1
BABYMONSTER,loyalty,21,www.yesasia.ru,ru,override,ru,ru,0.728,,0.162,1
BABYMONSTER,loyalty,22,www.youtube.com,en,override,latin,en,1.727,,0.593,1
BABYMONSTER,loyalty,23,x.com,en,override,ko,ko,1.0,,0.0,0
BABYMONSTER,loyalty,24,music.apple.com,en,default,ko,ko,0.5,,0.5,0
BABYMONSTER,loyalty,25,x.com,en,override,ko,ko,0.556,,0.444,0
BABYMONSTER,loyalty,26,www.dailynews.co.th,th,tld,latin,es,0.282,,0.565,0
BABYMONSTER,loyalty,27,yg-life.com,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,28,www.tnnthailand.com,en,default,ko,ko,0.676,,0.324,0
BABYMONSTER,loyalty,29,thethaiger.com,en,default,ko,ko,0.794,,0.206,0
BABYMONSTER,loyalty,30,www.khaosod.co.th,th,override,ko,ko,1.0,,0.0,0
BABYMONSTER,loyalty,31,www.tnnthailand.com,en,default,latin,en,0.507,,0.514,1
BABYMONSTER,loyalty,32,isplus.com,ko,override,ko,ko,0.978,,0.022,1
BABYMONSTER,loyalty,33,www.tenasia.co.kr,ko,tld,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,34,www.edaily.co.kr,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,35,www.asiae.co.kr,ko,tld,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,36,v.daum.net,ko,override,ko,ko,0.969,,0.031,1
BABYMONSTER,loyalty,37,www.nocutnews.co.kr,ko,tld,ko,ko,0.872,,0.128,1
BABYMONSTER,loyalty,38,www.koreadaily.com,ko,override,ko,ko,0.899,,0.101,1
BABYMONSTER,loyalty,39,www.kwnews.co.kr,ko,tld,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,40,m.kwnews.co.kr,ko,tld,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,41,mb.com.ph,tl,override,ko,ko,0.872,,0.128,0
BABYMONSTER,loyalty,42,www.bandwagon.asia,en,override,ko,ko,0.907,,0.093,0
BABYMONSTER,loyalty,43,recreio.com.br,pt,tld,ko,ko,0.854,,0.146,0
BABYMONSTER,loyalty,44,blip.kr,ko,tld,ko,ko,0.758,,0.242,1
BABYMONSTER,loyalty,45,www.econovill.com,en,default,ko,ko,0.808,,0.192,0
BABYMONSTER,loyalty,46,namu.wiki,ko,override,ko,ko,0.869,,0.131,1
BABYMONSTER,loyalty,47,www.heraldmuse.com,en,default,ko,ko,1.0,,0.0,0
BABYMONSTER,loyalty,48,sports.khan.co.kr,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,loyalty,49,namu.wiki,ko,override,ko,ko,0.69,,0.31,1
BABYMONSTER,loyalty,50,www.tickethk.com,en,default,ko,ko,0.887,,0.082,0
BABYMONSTER,loyalty,51,www.douban.com,zh,override,ko,ko,0.66,,0.277,0
BABYMONSTER,loyalty,52,pantip.com,en,default,ko,ko,0.68,,0.17,0
BABYMONSTER,loyalty,53,pantip.com,en,default,ko,ko,0.5,,0.184,0
BABYMONSTER,loyalty,54,detail.chiebukuro.yahoo.co.jp,ja,tld,ko,ko,0.584,,0.126,0
BABYMONSTER,spillover,0,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,spillover,1,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,spillover,2,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,spillover,3,namu.wiki,ko,override,ko,ko,0.897,,0.103,1
BABYMONSTER,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.81,,0.19,0
BABYMONSTER,spillover,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
BABYMONSTER,spillover,6,en.wikipedia.org,en,wiki,ko,ko,0.81,,0.19,0
BABYMONSTER,spillover,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
BABYMONSTER,spillover,8,en.wikipedia.org,en,wiki,latin,en,1.254,,1.0,1
BABYMONSTER,spillover,9,en.wikipedia.org,en,wiki,latin,en,0.811,,1.0,1
BABYMONSTER,spillover,10,www.kpopstarz.com,en,default,latin,en,1.442,,1.0,1
BABYMONSTER,spillover,11,www.mhnse.com,en,default,ko,ko,0.82,,0.18,0
BABYMONSTER,spillover,12,koreajoongangdaily.joins.com,en,override,ko,ko,1.0,,0.0,0
BABYMONSTER,spillover,13,timesofindia.indiatimes.com,en,default,ko,ko,0.971,,0.029,0
BABYMONSTER,spillover,14,www.nme.com,en,override,ko,ko,0.627,,0.373,0
BABYMONSTER,spillover,15,niewmedia.com,en,default,latin,en,1.174,,1.0,1
BABYMONSTER,spillover,16,www.malaymail.com,en,override,latin,en,1.146,,1.0,1
BABYMONSTER,spillover,17,www.oricon.co.jp,ja,tld,latin,en,1.201,,1.0,0
BABYMONSTER,spillover,18,www.oricon.co.jp,ja,tld,latin,en,1.366,,1.0,0
BABYMONSTER,spillover,19,www.oricon.co.jp,ja,tld,latin,en,1.034,,1.0,0
BABYMONSTER,spillover,20,barks.jp,ja,override,latin,en,1.165,,1.0,0
BABYMONSTER,spillover,21,barks.jp,ja,override,latin,en,1.347,,1.0,0
BABYMONSTER,spillover,22,www.koreadaily.com,ko,override,ko,ko,0.926,,0.074,1
BABYMONSTER,spillover,23,www.malaymail.com,en,override,ko,ko,0.781,,0.219,0
BABYMONSTER,spillover,24,www.koreatimes.co.kr,en,override,ko,ko,0.947,,0.053,0
BABYMONSTER,spillover,25,www.billboard-japan.com,ja,override,latin,en,0.075,,0.585,0
BABYMONSTER,spillover,26,www.infobae.com,es,override,latin,es,1.07,,0.811,1
BABYMONSTER,spillover,27,www.yesasia.ru,ru,override,ru,ru,0.426,,0.393,1
BABYMONSTER,spillover,28,prtimes.jp,ja,tld,ko,ko,0.846,,0.154,0
BABYMONSTER,spillover,29,www.wwdjapan.com,en,default,latin,en,0.656,,0.615,1
BABYMONSTER,spillover,30,www.oricon.co.jp,ja,tld,ko,ko,0.862,,0.138,0
BABYMONSTER,spillover,31,numero.jp,ja,tld,ko,ko,0.633,,0.367,0
BABYMONSTER,spillover,32,sudsapda.com,en,default,latin,id,0.038,,0.56,0
BABYMONSTER,spillover,33,www.gukjenews.com,en,default,ko,ko,0.789,,0.211,0
BABYMONSTER,spillover,34,sports.khan.co.kr,ko,override,ko,ko,0.974,,0.026,1
BABYMONSTER,spillover,35,www.idntimes.com,id,override,latin,id,3.366,,1.0,1
BABYMONSTER,spillover,36,www.thairath.co.th,th,override,th,th,1.0,,0.0,1
BABYMONSTER,spillover,37,mgronline.com,th,override,th,th,0.714,,0.286,1
BABYMONSTER,spillover,38,mgronline.com,th,override,th,th,0.962,,0.038,1
BABYMONSTER,spillover,39,namu.wiki,ko,override,ko,ko,0.667,,0.333,1
BABYMONSTER,spillover,40,namu.wiki,ko,override,ko,ko,0.824,,0.176,1
BABYMONSTER,spillover,41,namu.wiki,ko,override,ko,ko,0.818,,0.182,1
BABYMONSTER,spillover,42,www.cnnbrasil.com.br,pt,override,ko,ko,0.758,,0.242,0
BABYMONSTER,spillover,43,namu.wiki,ko,override,ko,ko,0.747,,0.253,1
BABYMONSTER,spillover,44,www.imbc.com,en,default,ko,ko,0.847,,0.153,0
BABYMONSTER,spillover,45,yg-babymonster-official.jp,ja,tld,ko,ko,0.811,,0.189,0
BABYMONSTER,spillover,46,www.imbc.com,en,default,ko,ko,0.559,,0.441,0
BABYMONSTER,spillover,47,www.tgrthaber.com,en,default,latin,en,0.177,,0.512,1
BABYMONSTER,spillover,48,namu.wiki,ko,override,latin,en,0.757,,0.531,0
BABYMONSTER,spillover,49,namu.wiki,ko,override,ko,ko,0.688,,0.312,1
BABYMONSTER,spillover,50,www.wwdkorea.com,en,default,ko,ko,1.0,,0.0,0
BABYMONSTER,spillover,51,www.krafton.com,en,default,ko,ko,0.836,,0.164,0
BABYMONSTER,spillover,52,namu.wiki,ko,override,ko,ko,0.648,,0.352,1
BABYMONSTER,spillover,53,namu.wiki,ko,override,ko,ko,0.703,,0.297,1
BABYMONSTER,spillover,54,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
BABYMONSTER,spillover,55,namu.wiki,ko,override,ko,ko,0.975,,0.025,1
BABYMONSTER,spillover,56,namu.wiki,ko,override,ko,ko,0.697,,0.303,1
BABYMONSTER,spillover,57,www.nocutnews.co.kr,ko,tld,ko,ko,0.982,,0.018,1
BABYMONSTER,spillover,58,www.starnewskorea.com,en,override,ko,ko,0.952,,0.048,0
BABYMONSTER,spillover,59,www.starnewskorea.com,en,override,ko,ko,0.937,,0.063,0
BABYMONSTER,spillover,60,stars.udn.com,zh,override,ko,ko,0.508,,0.215,0
BABYMONSTER,spillover,61,www.hk01.com,zh,override,ko,ko,0.535,,0.296,0
BABYMONSTER,spillover,62,www.sina.cn,zh,tld,latin,pt,0.132,,0.618,0
BABYMONSTER,spillover,63,www.thairath.co.th,th,override,ko,ko,0.408,,0.192,0
BABYMONSTER,spillover,64,www.workpointtoday.com,th,override,ko,ko,0.488,,0.265,0
BABYMONSTER,spillover,65,www.thepeople.co,es,tld,ko,ko,0.422,,0.166,0
BABYMONSTER,spillover,66,today.line.me,en,default,ko,ko,0.471,,0.164,0
BABYMONSTER,spillover,67,mdpr.jp,ja,tld,ko,ko,0.712,,0.205,0
BABYMONSTER,spillover,68,www.rbbtoday.com,en,default,ko,ko,0.636,,0.238,0
BABYMONSTER,spillover,69,www.cdjournal.com,en,default,ko,ko,0.657,,0.295,0
BABYMONSTER,spillover,70,numero.jp,ja,tld,ko,ko,0.57,,0.118,0
BABYMONSTER,spillover,71,www.officialcharts.com,en,default,latin,en,0.725,,0.574,1
BABYMONSTER,spillover,72,exclaim.ca,en,default,ko,ko,0.885,,0.115,0
BABYMONSTER,spillover,73,au.rollingstone.com,en,default,ko,ko,0.667,,0.333,0
BABYMONSTER,spillover,74,kmtstar.com,en,default,ko,ko,0.679,,0.321,0
BABYMONSTER,spillover,75,kpop-france.com,en,default,ko,ko,0.744,,0.256,0
BABYMONSTER,spillover,76,reporteasia.com,en,default,ko,ko,0.786,,0.214,0
소녀시대,loyalty,0,en.wikipedia.org,en,wiki,ko,ko,0.794,,0.206,0
소녀시대,loyalty,1,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,loyalty,2,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,loyalty,3,namu.wiki,ko,override,ko,ko,0.855,,0.145,1
소녀시대,loyalty,4,en.wikipedia.org,en,wiki,ko,ko,0.559,,0.441,0
소녀시대,loyalty,5,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,loyalty,6,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,loyalty,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,loyalty,8,en.wikipedia.org,en,wiki,latin,en,1.083,,1.0,1
소녀시대,loyalty,9,en.wikipedia.org,en,wiki,latin,en,1.2,,1.0,1
소녀시대,loyalty,10,en.wikipedia.org,en,wiki,latin,en,1.518,,1.0,1
소녀시대,loyalty,11,www.allkpop.com,en,override,latin,en,1.237,,1.0,1
소녀시대,loyalty,12,www.barks.jp,ja,override,latin,en,1.359,,0.971,0
소녀시대,loyalty,13,natalie.mu,ja,override,latin,en,1.31,,1.0,0
소녀시대,loyalty,14,www.oricon.co.jp,ja,tld,latin,en,1.465,,1.0,0
소녀시대,loyalty,15,namu.wiki,ko,override,ko,ko,0.833,,0.167,1
소녀시대,loyalty,16,wolipop.detik.com,id,override,ko,ko,0.863,,0.138,0
소녀시대,loyalty,17,udn.com,zh,override,ko,ko,0.457,,0.186,0
소녀시대,loyalty,18,www.barks.jp,ja,override,ja,ja,0.537,,0.0,1
소녀시대,loyalty,19,kenh14.vn,vi,override,latin,vi,1.0,,1.0,1
소녀시대,loyalty,20,kenh14.vn,vi,override,latin,vi,1.0,,1.0,1
소녀시대,loyalty,21,www.nocutnews.co.kr,ko,tld,ko,ko,1.0,,0.0,1
소녀시대,loyalty,22,www.gmanetwork.com,tl,override,ko,ko,0.879,,0.121,0
소녀시대,loyalty,23,www.rappler.com,tl,override,ko,ko,0.788,,0.212,0
소녀시대,loyalty,24,entertainment.inquirer.net,tl,override,ko,ko,1.0,,0.0,0
소녀시대,loyalty,25,www.newsprime.co.kr,ko,tld,ko,ko,1.0,,0.0,1
소녀시대,loyalty,26,news.tf.co.kr,ko,tld,ko,ko,1.0,,0.0,1
소녀시대,loyalty,27,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,loyalty,28,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,loyalty,29,www.etnews.com,en,default,ko,ko,1.0,,0.0,0
소녀시대,loyalty,30,www.koreadaily.com,ko,override,ko,ko,1.0,,0.0,1
소녀시대,loyalty,31,www.rbbtoday.com,en,default,ko,ko,0.667,,0.333,0
소녀시대,loyalty,32,www.storykpop.com,en,default,ko,ko,0.839,,0.161,0
소녀시대,spillover,0,namu.wiki,ko,override,ko,ko,0.941,,0.059,1
소녀시대,spillover,1,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,spillover,2,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,3,namu.wiki,ko,override,ko,ko,0.98,,0.02,1
소녀시대,spillover,4,en.wikipedia.org,en,wiki,ko,ko,0.952,,0.048,0
소녀시대,spillover,5,en.wikipedia.org,en,wiki,ko,ko,0.946,,0.054,0
소녀시대,spillover,6,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,spillover,7,en.wikipedia.org,en,wiki,ko,ko,1.0,,0.0,0
소녀시대,spillover,8,en.wikipedia.org,en,wiki,latin,en,1.486,,1.0,1
소녀시대,spillover,9,en.wikipedia.org,en,wiki,latin,en,1.272,,1.0,1
소녀시대,spillover,10,en.wikipedia.org,en,wiki,latin,en,1.051,,1.0,1
소녀시대,spillover,11,en.wikipedia.org,en,wiki,latin,en,1.025,,1.0,1
소녀시대,spillover,12,en.wikipedia.org,en,wiki,latin,en,0.732,,1.0,1
소녀시대,spillover,13,www.oricon.co.jp,ja,tld,latin,en,1.701,,0.966,0
소녀시대,spillover,14,www.oricon.co.jp,ja,tld,latin,en,1.228,,1.0,0
소녀시대,spillover,15,barks.jp,ja,override,latin,en,1.561,,0.913,0
소녀시대,spillover,16,natalie.mu,ja,override,latin,en,1.203,,0.942,0
소녀시대,spillover,17,natalie.mu,ja,override,latin,en,1.176,,0.953,0
소녀시대,spillover,18,ent.sina.com.cn,zh,override,latin,en,0.238,,0.95,0
소녀시대,spillover,19,www.163.com,zh,override,latin,en,0.696,,1.0,0
소녀시대,spillover,20,ent.ifeng.com,en,default,latin,en,0.618,,0.927,1
소녀시대,spillover,21,namu.wiki,ko,override,ko,ko,0.984,,0.016,1
소녀시대,spillover,22,www.thairath.co.th,th,override,ko,ko,0.836,,0.164,0
소녀시대,spillover,23,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,24,www.infobae.com,es,override,ko,ko,0.582,,0.418,0
소녀시대,spillover,25,www.yesasia.ru,ru,override,ru,ru,0.636,,0.105,1
소녀시대,spillover,26,natalie.mu,ja,override,ja,ja,1.0,,0.0,1
소녀시대,spillover,27,natalie.mu,ja,override,ja,ja,1.0,,0.0,1
소녀시대,spillover,28,biz.heraldcorp.com,ko,override,ko,ko,0.89,,0.11,1
소녀시대,spillover,29,www.harpersbazaar.co.kr,ko,tld,ko,ko,0.953,,0.047,1
소녀시대,spillover,30,www.korea.kr,ko,tld,ko,ko,1.0,,0.0,1
소녀시대,spillover,31,v.daum.net,ko,override,ko,ko,0.879,,0.121,1
소녀시대,spillover,32,en.wikipedia.org,en,wiki,ko,ko,0.792,,0.208,0
소녀시대,spillover,33,news.sbs.co.kr,ko,override,ko,ko,0.78,,0.22,1
소녀시대,spillover,34,www.chosun.com,ko,override,ko,ko,0.935,,0.019,1
소녀시대,spillover,35,en.wikipedia.org,en,wiki,ko,ko,0.533,,0.467,0
소녀시대,spillover,36,en.wikipedia.org,en,wiki,ko,ko,0.585,,0.415,0
소녀시대,spillover,37,en.wikipedia.org,en,wiki,ko,ko,0.659,,0.341,0
소녀시대,spillover,38,fannstar.tf.co.kr,ko,tld,ko,ko,0.771,,0.229,1
소녀시대,spillover,39,biz.chosun.com,ko,override,ko,ko,0.939,,0.061,1
소녀시대,spillover,40,www.msn.com,en,override,ko,ko,0.919,,0.081,0
소녀시대,spillover,41,news.nate.com,ko,override,ko,ko,0.93,,0.07,1
소녀시대,spillover,42,news.nate.com,ko,override,ko,ko,0.922,,0.078,1
소녀시대,spillover,43,ko.wikipedia.org,ko,wiki,ko,ko,1.0,,0.0,1
소녀시대,spillover,44,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,45,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,46,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,47,namu.wiki,ko,override,ko,ko,0.978,,0.022,1
소녀시대,spillover,48,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,49,www.kpopturk.com,en,default,ko,ko,0.84,,0.16,0
소녀시대,spillover,50,news.nate.com,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,51,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,52,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,53,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,54,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,55,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,56,namu.wiki,ko,override,ko,ko,0.886,,0.114,1
소녀시대,spillover,57,namu.wiki,ko,override,ko,ko,0.792,,0.208,1
소녀시대,spillover,58,namu.wiki,ko,override,ko,ko,0.93,,0.07,1
소녀시대,spillover,59,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,60,namu.wiki,ko,override,ko,ko,0.857,,0.143,1
소녀시대,spillover,61,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,62,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,63,namu.wiki,ko,override,ko,ko,0.942,,0.058,1
소녀시대,spillover,64,namu.wiki,ko,override,ko,ko,0.907,,0.093,1
소녀시대,spillover,65,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,66,namu.wiki,ko,override,ko,ko,0.896,,0.104,1
소녀시대,spillover,67,namu.wiki,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,68,www.juksy.com,en,default,ko,ko,0.85,,0.053,0
소녀시대,spillover,69,v.daum.net,ko,override,ko,ko,0.947,,0.053,1
소녀시대,spillover,70,www.newsis.com,ko,override,ko,ko,1.0,,0.0,1
소녀시대,spillover,71,www.sportsseoul.com,ko,override,ko,ko,0.975,,0.025,1
소녀시대,spillover,72,www.topstarnews.net,ko,override,ko,ko,1.0,,0.0,1
