fandom,bullet_type,idx,n_numeric,n_bonus_kw,bonus_kw_hit,evidence_score,years_in_text
워너원,spillover,59,1,0,,1.5,2025
워너원,spillover,60,3,0,,2.5,2025
워너원,spillover,61,1,0,,1.5,2024
워너원,spillover,62,4,0,,3.0,2022|2026
워너원,spillover,63,2,0,,2.0,2026
워너원,spillover,64,2,0,,2.0,2024|2025
워너원,spillover,65,4,0,,3.0,2017|2019|2021|2026
워너원,spillover,66,1,2,모델|브랜드,2.1,2018
워너원,spillover,67,1,2,모델|브랜드,2.1,2017
워너원,spillover,68,1,2,모델|브랜드,2.1,2017
워너원,spillover,69,1,2,모델|브랜드,2.1,2018
워너원,spillover,70,0,1,브랜드,1.3,
워너원,spillover,71,0,0,,1.0,
워너원,spillover,72,0,0,,1.0,
워너원,spillover,73,2,0,,2.0,2018
워너원,spillover,74,1,1,콘서트,1.8,2018
아일릿,loyalty,0,2,3,역사|1위|최초,2.9,2024
아일릿,loyalty,1,6,2,돌파|1위,4.6,2024
아일릿,loyalty,2,2,3,출범|결성|팬클럽,2.9,2024
아일릿,loyalty,3,2,1,지속,2.3,
아일릿,loyalty,4,2,1,1위,2.3,2024
아일릿,loyalty,5,1,0,,1.5,
아일릿,loyalty,6,1,0,,1.5,
아일릿,loyalty,7,2,0,,2.0,2024
아일릿,loyalty,8,0,0,,1.0,2023
아일릿,loyalty,9,1,0,,1.5,2024
아일릿,loyalty,10,0,0,,1.0,2025
아일릿,loyalty,11,0,0,,1.0,2025
아일릿,loyalty,12,2,0,,2.0,
아일릿,loyalty,13,1,1,총공,1.8,2026
아일릿,loyalty,14,2,0,,2.0,2025|2026
아일릿,loyalty,15,3,0,,2.5,2025|2026
아일릿,loyalty,16,0,0,,1.0,
아일릿,loyalty,17,0,0,,1.0,
아일릿,loyalty,18,4,1,돌파,3.3,
아일릿,loyalty,19,2,1,돌파,2.3,
아일릿,loyalty,20,11,0,,6.5,2025
아일릿,loyalty,21,1,0,,1.5,
아일릿,loyalty,22,0,0,,1.0,
아일릿,loyalty,23,0,0,,1.0,
아일릿,loyalty,24,0,0,,1.0,
아일릿,loyalty,25,0,0,,1.0,
아일릿,loyalty,26,1,0,,1.5,2026
아일릿,loyalty,27,0,0,,1.0,
아일릿,loyalty,28,0,0,,1.0,
아일릿,loyalty,29,1,0,,1.5,2026
아일릿,loyalty,30,3,1,최초,2.8,2024
아일릿,spillover,0,1,0,,1.5,2025|2026
아일릿,spillover,1,2,3,앰버서더|모델|브랜드,2.9,2026
아일릿,spillover,2,1,2,투어|콘서트,2.1,2026
아일릿,spillover,3,0,0,,1.0,
아일릿,spillover,4,2,0,,2.0,2024
아일릿,spillover,5,1,0,,1.5,
아일릿,spillover,6,1,0,,1.5,2024
아일릿,spillover,7,2,0,,2.0,2024
아일릿,spillover,8,0,0,,1.0,
아일릿,spillover,9,0,0,,1.0,
아일릿,spillover,10,0,0,,1.0,2024
아일릿,spillover,11,0,0,,1.0,2024
아일릿,spillover,12,0,0,,1.0,2025
아일릿,spillover,13,3,0,,2.5,2024
아일릿,spillover,14,0,0,,1.0,
아일릿,spillover,15,0,0,,1.0,
아일릿,spillover,16,0,0,,1.0,
아일릿,spillover,17,0,0,,1.0,2024
아일릿,spillover,18,2,0,,2.0,2025
아일릿,spillover,19,1,0,,1.5,2026
아일릿,spillover,20,3,1,브랜드,2.8,2025
아일릿,spillover,21,0,0,,1.0,
아일릿,spillover,22,4,0,,3.0,2024
아일릿,spillover,23,1,0,,1.5,
아일릿,spillover,24,2,0,,2.0,
아일릿,spillover,25,3,0,,2.5,
아일릿,spillover,26,0,2,앰버서더|브랜드,1.6,2025
아일릿,spillover,27,1,0,,1.5,2024
아일릿,spillover,28,0,0,,1.0,
아일릿,spillover,29,1,2,앰버서더|브랜드,2.1,
아일릿,spillover,30,0,0,,1.0,
아일릿,spillover,31,0,0,,1.0,
아일릿,spillover,32,0,1,모델,1.3,
아일릿,spillover,33,1,1,콘서트,1.8,2025
아일릿,spillover,34,1,0,,1.5,
아일릿,spillover,35,2,0,,2.0,
아일릿,spillover,36,0,0,,1.0,
아일릿,spillover,37,0,0,,1.0,
아일릿,spillover,38,0,0,,1.0,
아일릿,spillover,39,0,0,,1.0,
아일릿,spillover,40,0,0,,1.0,
아일릿,spillover,41,0,0,,1.0,
아일릿,spillover,42,0,0,,1.0,
아일릿,spillover,43,0,0,,1.0,
아일릿,spillover,44,0,0,,1.0,
아일릿,spillover,45,0,2,홍보대사|소비,1.6,
아일릿,spillover,46,0,1,협업,1.3,
아일릿,spillover,47,1,0,,1.5,2026
아일릿,spillover,48,0,0,,1.0,
아일릿,spillover,49,3,0,,2.5,
아일릿,spillover,50,2,0,,2.0,2025
아일릿,spillover,51,1,0,,1.5,2026
아일릿,spillover,52,1,0,,1.5,2026
아일릿,spillover,53,1,0,,1.5,2024
아일릿,spillover,54,1,0,,1.5,2026
아일릿,spillover,55,0,0,,1.0,
아일릿,spillover,56,1,2,앰버서더|브랜드,2.1,2025
아일릿,spillover,57,1,2,앰버서더|브랜드,2.1,2026
아일릿,spillover,58,3,1,모델,2.8,2024|2025
아일릿,spillover,59,1,2,모델|브랜드,2.1,2024
아일릿,spillover,60,1,1,모델,1.8,2025
아일릿,spillover,61,1,1,앰버서더,1.8,2024
아일릿,spillover,62,1,2,모델|브랜드,2.1,2024
아일릿,spillover,63,1,1,모델,1.8,2025
아일릿,spillover,64,1,2,모델|브랜드,2.1,2025
아일릿,spillover,65,1,1,앰버서더,1.8,2024
아일릿,spillover,66,1,2,홍보대사|소비,2.1,2026
아일릿,spillover,67,1,1,앰버서더,1.8,2025
아일릿,spillover,68,2,0,,2.0,2025
아일릿,spillover,69,3,0,,2.5,2024|2025|2026
아일릿,spillover,70,2,0,,2.0,2026
아일릿,spillover,71,0,0,,1.0,
아일릿,spillover,72,0,0,,1.0,
아일릿,spillover,73,0,0,,1.0,
아일릿,spillover,74,0,0,,1.0,
아일릿,spillover,75,1,0,,1.5,2024
GOT7,loyalty,0,3,0,,2.5,2022
GOT7,loyalty,1,2,0,,2.0,
GOT7,loyalty,2,6,0,,4.0,2019|2020
GOT7,loyalty,3,5,0,,3.5,2026
GOT7,loyalty,4,3,0,,2.5,
GOT7,loyalty,5,4,1,돌파,3.3,2021
GOT7,loyalty,6,3,0,,2.5,2017
GOT7,loyalty,7,2,0,,2.0,2015
GOT7,loyalty,8,2,1,1위,2.3,2015
GOT7,loyalty,9,2,1,1위,2.3,2022
GOT7,loyalty,10,2,1,매진,2.3,2025
GOT7,loyalty,11,2,1,매진,2.3,2025
GOT7,loyalty,12,3,0,,2.5,2018
GOT7,loyalty,13,4,0,,3.0,2018
GOT7,loyalty,14,0,0,,1.0,
GOT7,loyalty,15,0,1,기부,1.3,
GOT7,loyalty,16,2,1,기부,2.3,
GOT7,loyalty,17,1,1,기부,1.8,
GOT7,loyalty,18,0,1,기부,1.3,
GOT7,loyalty,19,1,1,돌파,1.8,
GOT7,loyalty,20,2,0,,2.0,2022
GOT7,loyalty,21,2,0,,2.0,2019|2022
GOT7,loyalty,22,1,0,,1.5,2019
GOT7,loyalty,23,2,0,,2.0,2024
GOT7,loyalty,24,1,0,,1.5,2025
GOT7,loyalty,25,1,0,,1.5,2019
GOT7,loyalty,26,1,0,,1.5,2019
GOT7,loyalty,27,1,0,,1.5,2025
GOT7,loyalty,28,0,0,,1.0,
GOT7,loyalty,29,2,0,,2.0,
GOT7,loyalty,30,1,0,,1.5,2025
GOT7,loyalty,31,0,0,,1.0,
GOT7,loyalty,32,1,0,,1.5,
GOT7,loyalty,33,1,0,,1.5,
GOT7,loyalty,34,0,0,,1.0,
GOT7,loyalty,35,0,0,,1.0,
GOT7,loyalty,36,1,0,,1.5,2024
GOT7,loyalty,37,1,0,,1.5,
GOT7,spillover,0,1,1,콘서트,1.8,2018
GOT7,spillover,1,0,0,,1.0,
GOT7,spillover,2,1,0,,1.5,2019
GOT7,spillover,3,0,1,투어,1.3,2019
GOT7,spillover,4,1,0,,1.5,2016
GOT7,spillover,5,1,0,,1.5,2016
GOT7,spillover,6,2,0,,2.0,2019
GOT7,spillover,7,1,1,지역,1.8,2018
GOT7,spillover,8,3,0,,2.5,2018|2019|2021
GOT7,spillover,9,1,0,,1.5,2017
GOT7,spillover,10,1,0,,1.5,
GOT7,spillover,11,1,0,,1.5,2019
GOT7,spillover,12,4,0,,3.0,2015
GOT7,spillover,13,3,1,지역,2.8,2022
GOT7,spillover,14,2,0,,2.0,2020
GOT7,spillover,15,2,0,,2.0,2020
GOT7,spillover,16,2,0,,2.0,2015
GOT7,spillover,17,4,0,,3.0,2017|2019
GOT7,spillover,18,2,0,,2.0,2019
GOT7,spillover,19,0,1,협업,1.3,
GOT7,spillover,20,1,0,,1.5,2023
GOT7,spillover,21,0,1,협업,1.3,
GOT7,spillover,22,2,2,앰버서더|브랜드,2.6,
GOT7,spillover,23,1,1,앰버서더,1.8,2021
GOT7,spillover,24,3,0,,2.5,2021
GOT7,spillover,25,1,0,,1.5,2019
GOT7,spillover,26,1,0,,1.5,2025
GOT7,spillover,27,0,0,,1.0,
GOT7,spillover,28,0,0,,1.0,
GOT7,spillover,29,0,0,,1.0,
GOT7,spillover,30,0,0,,1.0,
GOT7,spillover,31,1,0,,1.5,2021
GOT7,spillover,32,2,2,모델|브랜드,2.6,2017
GOT7,spillover,33,0,1,모델,1.3,
GOT7,spillover,34,2,0,,2.0,2019
GOT7,spillover,35,2,0,,2.0,2025
GOT7,spillover,36,0,0,,1.0,
GOT7,spillover,37,1,1,투어,1.8,2023
GOT7,spillover,38,1,0,,1.5,2022
GOT7,spillover,39,0,1,관중,1.3,
GOT7,spillover,40,0,0,,1.0,
GOT7,spillover,41,1,1,투어,1.8,2025
GOT7,spillover,42,1,0,,1.5,2025
GOT7,spillover,43,1,1,투어,1.8,2019
GOT7,spillover,44,2,0,,2.0,2015
GOT7,spillover,45,4,0,,3.0,2019
GOT7,spillover,46,2,0,,2.0,2017
GOT7,spillover,47,1,1,홍보대사,1.8,2018
GOT7,spillover,48,3,0,,2.5,2021|2024
GOT7,spillover,49,1,1,모델,1.8,2018
GOT7,spillover,50,0,2,모델|브랜드,1.6,
GOT7,spillover,51,0,1,앰버서더,1.3,
GOT7,spillover,52,2,2,앰버서더|브랜드,2.6,2025
GOT7,spillover,53,1,2,앰버서더|브랜드,2.1,2025
GOT7,spillover,54,1,1,모델,1.8,2020
GOT7,spillover,55,2,0,,2.0,2021
GOT7,spillover,56,3,1,협업,2.8,2021|2025
GOT7,spillover,57,2,0,,2.0,2025
GOT7,spillover,58,1,0,,1.5,2026
GOT7,spillover,59,1,0,,1.5,2025
GOT7,spillover,60,3,0,,2.5,2020
GOT7,spillover,61,0,0,,1.0,
GOT7,spillover,62,0,1,협업,1.3,
GOT7,spillover,63,1,0,,1.5,2025
GOT7,spillover,64,0,0,,1.0,
GOT7,spillover,65,1,1,투어,1.8,2019
GOT7,spillover,66,1,2,투어|콘서트,2.1,2018
GOT7,spillover,67,1,0,,1.5,2023
GOT7,spillover,68,1,1,투어,1.8,2018
김재중,loyalty,0,1,1,팬클럽,1.8,2023
김재중,loyalty,1,0,0,,1.0,
김재중,loyalty,2,1,1,1위,1.8,
김재중,loyalty,3,2,1,팬카페,2.3,2023
김재중,loyalty,4,0,1,팬클럽,1.3,
김재중,loyalty,5,1,0,,1.5,2025
김재중,loyalty,6,1,1,팬클럽,1.8,2025
김재중,loyalty,7,0,0,,1.0,
김재중,loyalty,8,0,0,,1.0,
김재중,loyalty,9,1,1,지속,1.8,
김재중,loyalty,10,1,0,,1.5,2025
김재중,loyalty,11,1,0,,1.5,2016
김재중,loyalty,12,2,1,팬클럽,2.3,2024|2025
김재중,loyalty,13,3,1,매진,2.8,2024
김재중,loyalty,14,3,0,,2.5,2024|2026
김재중,loyalty,15,2,0,,2.0,2026
김재중,loyalty,16,1,0,,1.5,2026
김재중,loyalty,17,1,1,팬클럽,1.8,2023
김재중,loyalty,18,1,0,,1.5,
김재중,loyalty,19,0,0,,1.0,
김재중,loyalty,20,0,0,,1.0,
김재중,loyalty,21,2,1,최초,2.3,2026
김재중,loyalty,22,4,0,,3.0,2018|2025
김재중,loyalty,23,3,0,,2.5,2017
김재중,loyalty,24,3,0,,2.5,
김재중,loyalty,25,3,0,,2.5,
김재중,loyalty,26,1,1,팬클럽,1.8,2023
김재중,loyalty,27,1,1,팬클럽,1.8,2017
김재중,loyalty,28,4,1,기부,3.3,
김재중,loyalty,29,2,1,기부,2.3,2017
김재중,loyalty,30,1,0,,1.5,2018
김재중,loyalty,31,2,1,기부,2.3,2019
김재중,loyalty,32,0,0,,1.0,
김재중,loyalty,33,1,0,,1.5,
김재중,loyalty,34,0,1,지속,1.3,
김재중,loyalty,35,0,1,팬클럽,1.3,
김재중,loyalty,36,1,0,,1.5,2023
김재중,loyalty,37,1,0,,1.5,2026
김재중,loyalty,38,2,1,결성,2.3,
김재중,spillover,0,3,0,,2.5,2019
김재중,spillover,1,1,0,,1.5,
김재중,spillover,2,2,0,,2.0,2024
김재중,spillover,3,2,2,모델|브랜드,2.6,2025
김재중,spillover,4,1,2,모델|브랜드,2.1,2021
김재중,spillover,5,1,2,앰버서더|브랜드,2.1,
김재중,spillover,6,2,0,,2.0,2015|2016
김재중,spillover,7,1,0,,1.5,2025
김재중,spillover,8,2,0,,2.0,
김재중,spillover,9,1,0,,1.5,
김재중,spillover,10,1,2,투어|콘서트,2.1,2025
김재중,spillover,11,2,2,브랜드|수익,2.6,2025
김재중,spillover,12,3,1,투어,2.8,2025
김재중,spillover,13,2,0,,2.0,2026
김재중,spillover,14,3,0,,2.5,2025|2026
김재중,spillover,15,3,0,,2.5,2026
김재중,spillover,16,2,0,,2.0,2026
김재중,spillover,17,3,0,,2.5,2024|2026
김재중,spillover,18,1,0,,1.5,2026
김재중,spillover,19,2,2,모델|브랜드,2.6,2024|2025
김재중,spillover,20,6,0,,4.0,2015
김재중,spillover,21,2,0,,2.0,2025
김재중,spillover,22,1,0,,1.5,2020
김재중,spillover,23,1,0,,1.5,2026
김재중,spillover,24,2,0,,2.0,2023|2025
김재중,spillover,25,5,0,,3.5,2018|2020|2024
김재중,spillover,26,2,2,방문|지역,2.6,2025
김재중,spillover,27,2,2,모델|브랜드,2.6,2025
김재중,spillover,28,0,2,모델|브랜드,1.6,
김재중,spillover,29,2,0,,2.0,
김재중,spillover,30,4,0,,3.0,2018|2019|2020
김재중,spillover,31,0,0,,1.0,
김재중,spillover,32,1,0,,1.5,
김재중,spillover,33,1,2,투어|콘서트,2.1,2020
김재중,spillover,34,1,1,콘서트,1.8,2020
김재중,spillover,35,1,0,,1.5,2023
김재중,spillover,36,1,1,방문,1.8,2019
김재중,spillover,37,1,1,투어,1.8,
박서진,loyalty,0,0,1,팬클럽,1.3,
박서진,loyalty,1,2,2,기부|팬카페,2.6,
박서진,loyalty,2,1,2,기부|팬클럽,2.1,
박서진,loyalty,3,2,2,기부|역사,2.6,2020
박서진,loyalty,4,3,1,기부,2.8,2025
박서진,loyalty,5,2,2,기부|팬클럽,2.6,
박서진,loyalty,6,5,2,기부|팬클럽,4.1,2024
박서진,loyalty,7,3,1,기부,2.8,2021
박서진,loyalty,8,2,1,기부,2.3,2022
박서진,loyalty,9,3,0,,2.5,2022
박서진,loyalty,10,1,0,,1.5,2022
박서진,loyalty,11,1,0,,1.5,
박서진,loyalty,12,0,2,기부|역사,1.6,
박서진,loyalty,13,0,1,팬클럽,1.3,
박서진,loyalty,14,0,0,,1.0,
박서진,loyalty,15,0,0,,1.0,
박서진,loyalty,16,0,1,팬카페,1.3,
박서진,loyalty,17,3,1,팬클럽,2.8,2026
박서진,loyalty,18,4,2,기부|팬클럽,3.6,2021
박서진,loyalty,19,3,2,최초|팬클럽,3.1,2025
박서진,loyalty,20,4,2,팬클럽|팬카페,3.6,2023
박서진,loyalty,21,2,2,기부|팬클럽,2.6,2023
박서진,loyalty,22,3,1,팬카페,2.8,
박서진,loyalty,23,1,1,팬카페,1.8,
박서진,loyalty,24,1,2,돌파|팬카페,2.1,
박서진,loyalty,25,3,2,기부|팬클럽,3.1,2025
박서진,loyalty,26,3,2,기부|팬클럽,3.1,2020
박서진,loyalty,27,1,0,,1.5,2025
박서진,loyalty,28,2,1,1위,2.3,
박서진,loyalty,29,5,1,1위,3.8,2025
박서진,loyalty,30,3,2,기부|팬클럽,3.1,2023
박서진,loyalty,31,1,2,기부|팬클럽,2.1,
박서진,loyalty,32,3,1,팬클럽,2.8,2024
박서진,spillover,0,1,0,,1.5,
박서진,spillover,1,0,0,,1.0,
박서진,spillover,2,0,0,,1.0,
박서진,spillover,3,1,0,,1.5,2024|2025
박서진,spillover,4,1,0,,1.5,
박서진,spillover,5,2,0,,2.0,
박서진,spillover,6,0,0,,1.0,
박서진,spillover,7,0,0,,1.0,2025
박서진,spillover,8,1,0,,1.5,2025
박서진,spillover,9,3,0,,2.5,2025
박서진,spillover,10,2,0,,2.0,2020|2026
박서진,spillover,11,0,0,,1.0,
박서진,spillover,12,1,0,,1.5,2026
박서진,spillover,13,1,0,,1.5,
박서진,spillover,14,1,0,,1.5,2026
박서진,spillover,15,1,2,지역|홍보대사,2.1,2023
박서진,spillover,16,1,1,콘서트,1.8,2026
박서진,spillover,17,0,2,관광|지역,1.6,
박서진,spillover,18,1,2,모델|브랜드,2.1,2025
박서진,spillover,19,0,0,,1.0,
박서진,spillover,20,1,3,관광|투어|콘서트,2.4,2026
박서진,spillover,21,0,2,투어|콘서트,1.6,2025|2026
박서진,spillover,22,1,0,,1.5,
박서진,spillover,23,2,0,,2.0,2024
박서진,spillover,24,1,2,모델|브랜드,2.1,2025
박서진,spillover,25,2,2,투어|콘서트,2.6,2025|2026
박서진,spillover,26,1,1,콘서트,1.8,2026
박서진,spillover,27,1,0,,1.5,2025
박서진,spillover,28,1,0,,1.5,2026
박서진,spillover,29,1,0,,1.5,2026
박서진,spillover,30,3,0,,2.5,2025
박서진,spillover,31,1,0,,1.5,2024
박서진,spillover,32,2,0,,2.0,2018|2024
박서진,spillover,33,1,0,,1.5,2025
박서진,spillover,34,3,1,콘서트,2.8,2018
박서진,spillover,35,3,2,지역|홍보대사,3.1,2024|2026
박서진,spillover,36,1,2,모델|브랜드,2.1,2025
박서진,spillover,37,1,2,모델|브랜드,2.1,2024
박서진,spillover,38,0,2,모델|브랜드,1.6,
박서진,spillover,39,0,1,모델,1.3,
박서진,spillover,40,1,0,,1.5,2024
박서진,spillover,41,1,0,,1.5,
박서진,spillover,42,1,0,,1.5,2015
박서진,spillover,43,0,1,홍보대사,1.3,
박서진,spillover,44,0,0,,1.0,
박서진,spillover,45,2,1,홍보대사,2.3,2023|2026
박서진,spillover,46,1,1,지자체,1.8,
박서진,spillover,47,0,0,,1.0,
박서진,spillover,48,1,0,,1.5,2023
박서진,spillover,49,1,0,,1.5,
박서진,spillover,50,5,0,,3.5,2026
박서진,spillover,51,1,0,,1.5,
박서진,spillover,52,2,0,,2.0,
박서진,spillover,53,1,0,,1.5,
박서진,spillover,54,1,1,콘서트,1.8,2026
박서진,spillover,55,2,0,,2.0,2025|2026
박서진,spillover,56,1,0,,1.5,2025
박서진,spillover,57,1,0,,1.5,2026
박서진,spillover,58,0,0,,1.0,2025
박서진,spillover,59,0,0,,1.0,
박서진,spillover,60,0,0,,1.0,
박서진,spillover,61,1,0,,1.5,2018
박서진,spillover,62,1,1,콘서트,1.8,2026
박서진,spillover,63,0,0,,1.0,
박서진,spillover,64,0,0,,1.0,2026
박서진,spillover,65,3,0,,2.5,2025
빈지노,loyalty,0,2,0,,2.0,
빈지노,loyalty,1,4,1,1위,3.3,
빈지노,loyalty,2,2,1,매진,2.3,2024
빈지노,loyalty,3,1,0,,1.5,
빈지노,loyalty,4,0,2,매진|최초,1.6,
빈지노,loyalty,5,1,0,,1.5,2024
빈지노,loyalty,6,3,0,,2.5,2016|2023
빈지노,loyalty,7,2,0,,2.0,
빈지노,loyalty,8,2,1,1위,2.3,2016
빈지노,loyalty,9,2,0,,2.0,
빈지노,loyalty,10,0,0,,1.0,2024
빈지노,loyalty,11,2,0,,2.0,
빈지노,loyalty,12,1,0,,1.5,2024
빈지노,loyalty,13,3,0,,2.5,2017
빈지노,loyalty,14,1,0,,1.5,2025
빈지노,loyalty,15,5,0,,3.5,2017|2022
빈지노,loyalty,16,2,0,,2.0,2023
빈지노,loyalty,17,1,0,,1.5,2020
빈지노,loyalty,18,0,0,,1.0,
빈지노,loyalty,19,1,1,매진,1.8,2024
빈지노,loyalty,20,5,1,1위,3.8,2021
빈지노,loyalty,21,3,0,,2.5,
빈지노,loyalty,22,2,0,,2.0,2020
빈지노,loyalty,23,0,0,,1.0,
빈지노,loyalty,24,1,0,,1.5,
빈지노,loyalty,25,0,0,,1.0,
빈지노,loyalty,26,1,0,,1.5,
빈지노,spillover,0,3,0,,2.5,
빈지노,spillover,1,1,0,,1.5,
빈지노,spillover,2,2,0,,2.0,2021
빈지노,spillover,3,1,2,브랜드|협업,2.1,
빈지노,spillover,4,1,0,,1.5,2016
빈지노,spillover,5,0,1,콘서트,1.3,
빈지노,spillover,6,1,1,협업,1.8,2025
빈지노,spillover,7,1,1,콘서트,1.8,2024
빈지노,spillover,8,0,0,,1.0,
빈지노,spillover,9,3,0,,2.5,2016
빈지노,spillover,10,1,0,,1.5,
빈지노,spillover,11,1,1,모델,1.8,2015
빈지노,spillover,12,1,1,브랜드,1.8,2016
빈지노,spillover,13,0,1,모델,1.3,
빈지노,spillover,14,1,1,브랜드,1.8,2025
빈지노,spillover,15,1,0,,1.5,2015
빈지노,spillover,16,1,0,,1.5,2015
빈지노,spillover,17,1,0,,1.5,2015
빈지노,spillover,18,2,0,,2.0,2016
빈지노,spillover,19,1,0,,1.5,
빈지노,spillover,20,2,1,방문,2.3,2021|2023
빈지노,spillover,21,2,0,,2.0,
빈지노,spillover,22,1,2,브랜드|협업,2.1,2022
빈지노,spillover,23,1,1,투어,1.8,2015
빈지노,spillover,24,1,1,콘서트,1.8,
빈지노,spillover,25,3,0,,2.5,2020
빈지노,spillover,26,0,0,,1.0,
빈지노,spillover,27,3,1,모델,2.8,2015|2022
빈지노,spillover,28,1,0,,1.5,2024
빈지노,spillover,29,1,0,,1.5,2025
빈지노,spillover,30,1,2,모델|브랜드,2.1,2019
빈지노,spillover,31,1,2,팝업|협업,2.1,2022
빈지노,spillover,32,0,0,,1.0,
빈지노,spillover,33,0,1,협업,1.3,
빈지노,spillover,34,0,0,,1.0,
빈지노,spillover,35,0,0,,1.0,
빈지노,spillover,36,0,0,,1.0,
빈지노,spillover,37,0,0,,1.0,
빈지노,spillover,38,0,0,,1.0,
빈지노,spillover,39,1,0,,1.5,2015
빈지노,spillover,40,1,0,,1.5,
빈지노,spillover,41,1,0,,1.5,
빈지노,spillover,42,1,0,,1.5,2023
빈지노,spillover,43,0,0,,1.0,
빈지노,spillover,44,0,1,모델,1.3,
빈지노,spillover,45,0,0,,1.0,
빈지노,spillover,46,0,0,,1.0,
빈지노,spillover,47,1,1,팝업,1.8,2023
빈지노,spillover,48,0,0,,1.0,
빈지노,spillover,49,1,0,,1.5,
빈지노,spillover,50,0,0,,1.0,
빈지노,spillover,51,2,1,모델,2.3,2015|2021
몬스타엑스,loyalty,0,7,2,창단|팬클럽,5.1,2015|2020|2023|2025
몬스타엑스,loyalty,1,2,1,창단,2.3,2025
몬스타엑스,loyalty,2,1,1,창단,1.8,
몬스타엑스,loyalty,3,2,0,,2.0,2023
몬스타엑스,loyalty,4,1,1,기부,1.8,2020
몬스타엑스,loyalty,5,2,1,기부,2.3,2020
몬스타엑스,loyalty,6,1,1,매진,1.8,2025
몬스타엑스,loyalty,7,4,0,,3.0,2025
몬스타엑스,loyalty,8,4,1,1위,3.3,
몬스타엑스,loyalty,9,2,0,,2.0,2025
몬스타엑스,loyalty,10,3,1,최초,2.8,2026
몬스타엑스,loyalty,11,3,1,1위,2.8,2025
몬스타엑스,loyalty,12,3,1,1위,2.8,2026
몬스타엑스,loyalty,13,0,0,,1.0,
몬스타엑스,loyalty,14,0,0,,1.0,
몬스타엑스,loyalty,15,2,0,,2.0,2025
몬스타엑스,loyalty,16,2,1,매진,2.3,2026
몬스타엑스,loyalty,17,2,0,,2.0,2026
몬스타엑스,loyalty,18,3,0,,2.5,2026
몬스타엑스,loyalty,19,1,0,,1.5,2026
몬스타엑스,loyalty,20,0,0,,1.0,
몬스타엑스,loyalty,21,1,0,,1.5,2022
몬스타엑스,loyalty,22,3,0,,2.5,2026
몬스타엑스,loyalty,23,3,1,1위,2.8,2021
몬스타엑스,loyalty,24,1,1,팬클럽,1.8,2025
몬스타엑스,loyalty,25,0,1,팬클럽,1.3,
몬스타엑스,loyalty,26,0,1,팬클럽,1.3,
몬스타엑스,loyalty,27,1,0,,1.5,2025
몬스타엑스,loyalty,28,1,0,,1.5,2026
몬스타엑스,loyalty,29,2,0,,2.0,2018
몬스타엑스,loyalty,30,1,0,,1.5,2019
몬스타엑스,loyalty,31,0,0,,1.0,
몬스타엑스,loyalty,32,0,0,,1.0,
몬스타엑스,loyalty,33,3,0,,2.5,2019
몬스타엑스,loyalty,34,1,0,,1.5,
몬스타엑스,loyalty,35,2,0,,2.0,2019
몬스타엑스,loyalty,36,2,0,,2.0,2015|2019
몬스타엑스,loyalty,37,0,1,매진,1.3,
몬스타엑스,loyalty,38,1,1,매진,1.8,
몬스타엑스,loyalty,39,1,0,,1.5,
몬스타엑스,loyalty,40,2,0,,2.0,2015|2019
몬스타엑스,spillover,0,0,2,앰버서더|브랜드,1.6,2024
몬스타엑스,spillover,1,0,2,모델|브랜드,1.6,2023
몬스타엑스,spillover,2,0,2,앰버서더|브랜드,1.6,2023
몬스타엑스,spillover,3,0,2,모델|브랜드,1.6,2022
몬스타엑스,spillover,4,3,1,수익,2.8,2022
몬스타엑스,spillover,5,0,2,모델|브랜드,1.6,2025
몬스타엑스,spillover,6,0,3,앰버서더|모델|브랜드,1.9,2021
몬스타엑스,spillover,7,0,1,앰버서더,1.3,2019
몬스타엑스,spillover,8,1,0,,1.5,2026
몬스타엑스,spillover,9,3,0,,2.5,2026
몬스타엑스,spillover,10,1,0,,1.5,2026
몬스타엑스,spillover,11,1,0,,1.5,2025
몬스타엑스,spillover,12,0,0,,1.0,2016
몬스타엑스,spillover,13,0,0,,1.0,2025
몬스타엑스,spillover,14,0,0,,1.0,2025
몬스타엑스,spillover,15,0,0,,1.0,2016
몬스타엑스,spillover,16,0,1,콘서트,1.3,2021
몬스타엑스,spillover,17,1,1,콘서트,1.8,2025
몬스타엑스,spillover,18,1,0,,1.5,2025
몬스타엑스,spillover,19,0,0,,1.0,2025
몬스타엑스,spillover,20,0,1,투어,1.3,2018
몬스타엑스,spillover,21,0,0,,1.0,2019
몬스타엑스,spillover,22,2,0,,2.0,2017
몬스타엑스,spillover,23,0,0,,1.0,
몬스타엑스,spillover,24,4,0,,3.0,2017
몬스타엑스,spillover,25,1,0,,1.5,2018
몬스타엑스,spillover,26,3,0,,2.5,
몬스타엑스,spillover,27,1,1,투어,1.8,2018
몬스타엑스,spillover,28,2,0,,2.0,
몬스타엑스,spillover,29,4,1,투어,3.3,2019
몬스타엑스,spillover,30,1,0,,1.5,2020
몬스타엑스,spillover,31,2,0,,2.0,2020
몬스타엑스,spillover,32,2,0,,2.0,2025
몬스타엑스,spillover,33,1,0,,1.5,
몬스타엑스,spillover,34,2,0,,2.0,2025
